SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6876,11,102671,-0.0343899416675873,0.0797646423939781,0.666627791994539,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6877,11,104549,-0.0535841253217245,0.0795300696512902,0.500905262915709,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6878,11,106654,-0.0668046485100333,0.0799840555178948,0.404156206111502,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6879,11,106700,-0.0577252186141811,0.0800040757742117,0.47106205528466,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6881,11,107231,-0.0609540440935367,0.0794098756817792,0.443245288489714,YKL182W,FAS1,SGDID:S000001665,Close to 3'-UTR,Close to 3'-UTR,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6882,11,108816,-0.0594497323515461,0.0810561845140029,0.463777783465019,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6883,11,108841,-0.0476528388847721,0.0807824151027093,0.555640957173512,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6884,11,108870,-0.0484084927234824,0.079539470573265,0.543174603537192,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6885,11,109176,-0.0279823823529275,0.0800185778171015,0.726773461000034,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6887,11,111132,-0.0464736447166941,0.0802228331570535,0.562751573390348,YKL179C,COY1,SGDID:S000001662,CDS,CDS,"""Golgi membrane protein with similarity to mammalian CASP; packaged into COPII vesicles for trafficking between ER and Golgi; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function""",Verified ORF
6888,11,113698,-0.0361514399697579,0.0799024063912097,0.651226392379463,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6889,11,114020,-0.0157120613510165,0.0797698929420745,0.843966474863191,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6890,11,115612,-0.0640324846234973,0.0798300103637247,0.423028724117148,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6891,11,116643,-0.0603685826699673,0.0795162994178532,0.448241025181762,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6892,11,116979,-0.0148987789263611,0.0798911809427968,0.852168896486631,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6893,11,118012,-0.0595011482707046,0.0795671151416026,0.455072166308198,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6894,11,118055,-0.0648870120323436,0.0794160459871651,0.414449987333715,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6895,11,118745,-0.0985706773411134,0.0795800740741529,0.216303664878816,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6896,11,118759,-0.093539241470797,0.0796998505941616,0.241328948737844,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6897,11,119115,-0.0346268255308639,0.0795598466980355,0.66366152776987,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6898,11,119177,-0.0518861764287668,0.0794431184287999,0.514101742252886,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6899,11,119221,-0.0451516086592855,0.0796787736480714,0.571298200010419,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6900,11,119264,-0.0442171110366776,0.0795601800209903,0.578720595645466,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6901,11,119431,-0.0443301938575861,0.0797659129540586,0.578731360366993,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6902,11,120563,0.0060648562030369,0.0798545450061815,0.939502863360754,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6903,11,120692,-0.0102240326636237,0.0798533433015531,0.898194086190991,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6904,11,120740,0.0015222619823571,0.0798766924414819,0.984805883454864,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6905,11,120902,0.0023645068456668,0.0798361102726691,0.97638923673772,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6906,11,120917,-0.003501804847577,0.0797324295627893,0.964993440268369,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6907,11,121097,0.0069791236909256,0.0795077291454027,0.930101955551785,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6908,11,121508,-0.0050100689073603,0.0803326126294657,0.950306219837397,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6909,11,121522,-0.0026382589479969,0.0804162144393538,0.973846599771568,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6910,11,122192,-0.0055295938393413,0.0798761913268624,0.944848082341684,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6911,11,122402,-0.0145928992602021,0.0816605907350243,0.858274327077171,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6912,11,122415,-0.0033552138131282,0.080085831861568,0.96660591049253,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6913,11,122779,-0.0045809120280251,0.0797524502957886,0.954227885736567,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6914,11,122784,-0.002864697569381,0.0799584573791318,0.971440296411593,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6915,11,122858,0.0164801418295806,0.0801816924153204,0.837272653773635,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6916,11,123867,-0.0283628925253802,0.0795142739399083,0.721528104484928,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6917,11,124479,-0.0477343324672913,0.0800061334473443,0.551134591286655,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6918,11,124784,-0.029893593554896,0.0797786192134949,0.708103518073822,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6920,11,125700,-0.0136552836947651,0.0799756479955167,0.864523656972142,YKL172W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6921,11,130422,-0.0671403505372659,0.0798329374878275,0.400911291676134,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6922,11,130518,-0.0462786145710788,0.0796492305711385,0.561590826115497,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6923,11,130533,-0.0483487477949048,0.079752978028125,0.544750838533486,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6924,11,132044,-0.0195216352301848,0.0795480980782083,0.806284161807814,YKL168C,KKQ8,SGDID:S000001651,CDS,CDS,"""Putative serine/threonine protein kinase with unknown cellular role; KKQ8 has a paralog ; HAL5 ; that arose from the whole genome duplication""",Verified ORF
6925,11,137433,-0.077134285219506,0.0813301190188686,0.343569665349867,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6927,11,137613,-0.0911843702674587,0.080546476966691,0.258372793322818,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
