SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7887,12,407847,0.186698660208093,0.093482195901405,0.0465753552081327,YLR132C,USB1,SGDID:S000004122,CDS,CDS,"""Putative poly(U)-specific 3'-to-5' RNA exonuclease; involved in 3'-end processing of U6 snRNA removing uridines and generating a terminal 2&#8242;,3&#8242; cyclic phosphate; essential protein that localizes to the nucleus and mitochondria; overexpression suppresses the respiratory defects of oxa1 and mtf2 mutants; homolog of S.pombe gene ; mpn1 and human gene ; hUSB1; mutations in hUSB1 are associated with a rare genodermatosis ; poikiloderma with neutropenia (OMIM 604173)""",Verified ORF
7888,12,408660,0.170179350880907,0.0938741356772211,0.070704873313776,YLR133W,CKI1,SGDID:S000004123,CDS,CDS,"""Choline kinase; catalyzes the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway); exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; CKI1 has a paralog ; EKI1 ; that arose from the whole genome duplication""",Verified ORF
7889,12,411161,0.211644877809255,0.0938305151448302,0.0247069378857965,YLR134W,PDC5,SGDID:S000004124,CDS,CDS,"""Minor isoform of pyruvate decarboxylase; key enzyme in alcoholic fermentation ; decarboxylates pyruvate to acetaldehyde ; regulation is glucose- and ethanol-dependent ; repressed by thiamine ; involved in amino acid catabolism""",Verified ORF
7890,12,413007,0.204384950829508,0.0937416236866316,0.0298951341218436,ACS_12_412854_-_NFR/NDR,,,Promoter,Promoter,,Promoter
7891,12,413638,0.161318082209817,0.0947126037464814,0.0894037551635672,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7892,12,414413,0.170892297977678,0.0934016334805638,0.0681455592711776,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7893,12,415279,0.19664024312452,0.0938730453218794,0.0369059016495241,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7894,12,415537,0.235947925224443,0.0953483460907769,0.0138082060015426,CUT260_NFR/NDR,,,Promoter,Promoter,,Promoter
7895,12,416026,0.206632254029879,0.0949636870789338,0.0302248707578844,CUT260,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7896,12,416918,0.212636243410481,0.0951535014617078,0.0260646214777389,YLR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7897,12,417289,0.19768335989273,0.0943280284180465,0.0368205197541224,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7898,12,417956,0.17719245035756,0.0953565927173533,0.0639716721950419,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7899,12,418313,0.0662602057945988,0.0947827430447488,0.484965771695827,YLR138W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7900,12,418844,0.0594174884098623,0.0946317065341546,0.530487607744834,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7901,12,418928,0.0406782949137605,0.0945759123370233,0.66737616312637,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7902,12,419081,0.034289783990714,0.0947305532344699,0.71758972766151,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7903,12,419261,0.041728259073092,0.094185418283394,0.658005487231707,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7904,12,419264,0.0566073528052402,0.0941634118494936,0.548118712975525,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7905,12,420304,0.0442532635721857,0.0941821532588974,0.638738823083729,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7907,12,423791,0.0417161586746804,0.0942346605383517,0.658265587069222,YLR140W,YLR140W,SGDID:S000004130,CDS,CDS,"""Dubious open reading frame unlikely to encode a functional protein; overlaps essential RRN5 gene which encodes a member of the UAF transcription factor involved in transcription of rDNA by RNA polymerase I""",Dubious ORF
7908,12,425418,0.0300336361108991,0.0947346466108525,0.751408966440545,YLR142W,PUT1,SGDID:S000004132,CDS,CDS,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7909,12,425540,0.0347112084375455,0.0944877270498823,0.713569090232659,YLR142W,PUT1,SGDID:S000004132,CDS,CDS,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7911,12,430049,0.0263173346010651,0.0952212402667041,0.782417249972864,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7912,12,431739,0.0238734039786807,0.0946465218197306,0.801004278182792,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7913,12,431754,0.0208645901550095,0.0943514406246388,0.825113654007859,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7914,12,433534,0.0623298028121799,0.0946112666131956,0.510454363967922,YLR146C,SPE4,SGDID:S000004136,CDS,CDS,"""Spermine synthase; required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid""",Verified ORF
7915,12,433955,0.0195647084935263,0.0951804759812369,0.837257955998163,YLR146W-A,YLR146W-A,SGDID:S000113566,CDS,CDS,"""Protein of unknown function""",Verified ORF
7916,12,439038,0.0107625819118797,0.0942411685844034,0.909142155649923,YLR149C,YLR149C,SGDID:S000004139,CDS,CDS,"""Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutation results in a decrease in plasma membrane electron transport; YLR149C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
7920,12,440640,0.0063220391650189,0.0941038915385596,0.946475259090027,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7921,12,441152,0.0307175179510141,0.0950379184069653,0.746725098692065,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7925,12,441706,0.0118603750338871,0.0941491915075851,0.899824014373942,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7926,12,442034,-0.0059028649296161,0.0944173942235355,0.95018505184477,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7927,12,442615,0.090251740056317,0.192258257489398,0.639052328694901,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7932,12,443030,0.0287411797864077,0.0946426888434281,0.761549900981986,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7933,12,443164,0.0313186716841184,0.095129332867767,0.7421831216866,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7934,12,448368,0.0372218571136073,0.0952571489680355,0.696216772381148,YLR154C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7936,12,449482,0.0145337998433857,0.0938992473140268,0.877082594282186,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7939,12,450044,0.0755946024510749,0.0937571757690721,0.420623850834042,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7943,12,460659,0.0456240707118762,0.0943844342686761,0.629121700658086,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7947,12,490980,0.0940346401340161,0.0947161876426307,0.321485364579072,SUT265,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7948,12,491862,0.0403015740973502,0.0943643045954373,0.669577829785551,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7949,12,491877,0.0621873636773269,0.0945427700186755,0.511114861239948,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7950,12,491881,0.0572997550588643,0.0938972160422403,0.542096066388366,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7951,12,493255,0.0814572262086063,0.0956742997644948,0.395123644602314,YLR164W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7955,12,498059,0.118957471618694,0.0945523030200695,0.209182472218921,YLR166C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7957,12,500001,0.117213216541351,0.0946299856563898,0.216299012808695,YLR168C,UPS2,SGDID:S000004158,CDS,CDS,"""Mitochondrial intermembrane space protein; involved in phospholipid metabolism; forms complex with Mdm35p that transfers phosphatidylserine from outer membrane to inner membrane for phosphatidylethanolamine synthesis; null mutant has defects in mitochondrial morphology; similar to Ups1p ; Ups3p and to human PRELI; UPS2 has a paralog ; UPS3 ; that arose from the whole genome duplication""",Verified ORF
7958,12,501100,0.176050584744993,0.0943362484351582,0.0628420344818897,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7959,12,501110,0.179096569448686,0.0941632131700443,0.0579875174740006,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7960,12,501203,0.226357720675907,0.0943061959003458,0.0169014552839556,YLR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7961,12,501434,0.201551802355327,0.0950981898121799,0.0347536665359895,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7962,12,501512,0.16419069165257,0.0937605484244432,0.0807851109776394,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7963,12,501527,0.153539014119518,0.0939778946680247,0.103196992872818,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7964,12,501576,0.139145010456619,0.0959785694699371,0.148015866623967,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7965,12,501622,0.130657024344887,0.0945930510702545,0.168074595441573,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7966,12,501644,0.18894225450991,0.0939178213333945,0.0450022966844743,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
