SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5688,9,219192,0.04821788232689,0.0589218909118173,0.413717630680689,YIL075C,RPN2,SGDID:S000001337,CDS,CDS,"""Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5689,9,222260,0.0159812914462993,0.0590606863268475,0.786863743193177,YIL074C,SER33,SGDID:S000001336,CDS,CDS,"""3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase ; converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog ; SER3 ; that arose from the whole genome duplication""",Verified ORF
5690,9,222580,0.0172456215538074,0.0600150408209732,0.774009131191457,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5691,9,222583,0.0172456215538074,0.0600150408209732,0.774009131191457,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5692,9,225578,0.0401586159464228,0.0600622416741501,0.504177019572604,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5693,9,226182,-0.0064327877372177,0.0601032047574051,0.914826749974569,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5694,9,226305,0.0172315496717155,0.0594807391021515,0.772216103590856,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5695,9,231496,0.0432657293041453,0.0594351437446648,0.467127627862959,YIL070C,MAM33,SGDID:S000001332,Close to 3'-UTR,Close to 3'-UTR,"""Specific translational activator for the mitochondrial COX1 mRNA; subunit of a complex containing Mrx6p ; Pim1p ; and Pet20p that may regulate mtDNA replication; acidic protein of the mitochondrial matrix; related to the human complement receptor gC1q-R""",Verified ORF
5696,9,232338,0.0204514861190016,0.059063290961025,0.729350681582903,YIL069C,RPS24B,SGDID:S000001331,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24 ; no bacterial homolog; RPS24B has a paralog ; RPS24A ; that arose from the whole genome duplication""",Verified ORF
5697,9,232470,0.0334487647577526,0.0590548644575931,0.571480782704777,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5698,9,232692,0.0154954822358353,0.0591547269905391,0.793514059379855,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5699,9,236476,0.0121963450279695,0.0590585954260432,0.836509572130125,YIL067C,YIL067C,SGDID:S000001329,CDS,CDS,"""Uncharacterized protein of unknown function""",Uncharacterized ORF
5700,9,239129,0.0116181986756828,0.05939834692686,0.845037355625817,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5701,9,240673,0.0185110973636619,0.0590585935865345,0.754134453728033,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5704,9,242937,-0.0206027749115769,0.0595533676209216,0.72958275697095,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5705,9,243115,-0.0167050509049853,0.0590554701066911,0.777441901644258,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5706,9,243230,-0.0232854848554938,0.0593839063417562,0.695207831090527,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,-0.0097676117605716,0.0593917264318193,0.86946252134462,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,-0.0091366247218109,0.0592230452980643,0.877481213300277,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,-0.0091366247218109,0.0592230452980643,0.877481213300277,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,-0.0046793187095367,0.0593925342484307,0.937247233664611,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,-0.0138240037294546,0.0592214085474312,0.815563474822218,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,-0.0123369576080593,0.0593894265832875,0.83555968733429,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,-0.0094815477976267,0.0593946939999036,0.873258901722139,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,-0.0091086113716814,0.0596479655334623,0.87871725540305,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,-0.0066762864340993,0.0592249130879989,0.91031054129808,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,-0.0135032963872638,0.0590577898591024,0.819276876562278,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,-0.0125423662434324,0.0592212794156285,0.832394526050573,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,-0.0047919860393445,0.059061612175725,0.935380274641597,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,0.0087993477359856,0.0593072567539743,0.882136421722459,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,0.0031933694159906,0.059143423255789,0.956970765709738,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,-0.0044104093025987,0.0590589078938786,0.940513102814428,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,0.0066081437989952,0.0590583271136591,0.910972777787561,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5731,9,249562,0.0264954875094951,0.0591436659687584,0.654438685621891,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,0.0103996245919393,0.0593253580682456,0.860945884720788,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,0.0145536299061726,0.0590766151231264,0.805553110911858,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,0.0158107087880234,0.059075699937024,0.789136803830896,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,-0.0139247376250076,0.059054723931223,0.813729423484559,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,-0.0225341514463285,0.0590611439789927,0.703032619241444,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,-0.0245459678998125,0.0590477118305834,0.677884181702466,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,-0.0131544919205631,0.0589828571775822,0.823647153310127,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,-0.021780283146912,0.0592221342182813,0.713263152604569,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5743,9,254027,0.0101249388853641,0.0604935095440031,0.86717294547613,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,0.0157140437897991,0.059137753432876,0.790610499365179,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,0.0057481100249942,0.059224251584971,0.922736453141851,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,0.0077493823584663,0.0594001336937694,0.896276266655047,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,0.0103604411093771,0.0590595886237405,0.860847439488511,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,0.0155243725513888,0.0592277156319883,0.793386972958774,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,0.0099453954454846,0.0592264257675489,0.866741129794894,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,0.0080027250723489,0.0592272596307554,0.892594840427836,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,0.0216380601565561,0.0590620932524846,0.714315037943575,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,0.0197113163540551,0.0592307531541235,0.739491451067181,YIL054W,YIL054W,SGDID:S000001316,CDS,CDS,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,0.02130226824357,0.0591421367811141,0.718922208360225,YIL053W,GPP1,SGDID:S000001315,CDS,CDS,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,-0.0042779444367915,0.0595773340264991,0.942797839034938,YIL052C,RPL34B,SGDID:S000001314,CDS,CDS,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,-0.0081220569810333,0.059227213613123,0.891003162434438,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,-0.0053760385066954,0.059141108551996,0.927622107691481,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
