SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7653,12,152803,0.213920391984011,0.159589703006333,0.180964443893545,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7655,12,153748,0.215729996066692,0.158830500674497,0.175254847446387,YLR001C,YLR001C,SGDID:S000003991,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated""",Uncharacterized ORF
7656,12,158615,0.244814839850469,0.160879961238029,0.128973589219426,YLR004C,THI73,SGDID:S000003994,CDS,CDS,"""Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs""",Verified ORF
7657,12,163451,0.221416678633854,0.159595960289539,0.166207966185535,YLR006C,SSK1,SGDID:S000003996,CDS,CDS,"""Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate""",Verified ORF
7658,12,165469,0.220591444194926,0.160748053066645,0.170847425223277,YLR007W,NSE1,SGDID:S000003997,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair""",Verified ORF
7659,12,168043,0.272301482800664,0.157919902024674,0.0855289058223721,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7660,12,168087,0.28430825046254,0.158702469692788,0.074076886679505,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7661,12,170546,0.246347025911753,0.160162588563846,0.124918572322312,YLR012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7662,12,173892,0.325328095761954,0.161933094638481,0.0452951205593466,YLR014C,PPR1,SGDID:S000004004,CDS,CDS,"""Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain ; positively regulates transcription of URA1 ; URA3 ; URA4 ; and URA10 ; which are involved in de novo pyrimidine biosynthesis ; in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p""",Verified ORF
7664,12,180329,0.302879137565544,0.158159482719595,0.056297385975733,YLR019W,PSR2,SGDID:S000004009,CDS,CDS,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7665,12,180414,0.305714415391335,0.158438583837476,0.0544643499647684,YLR019W,PSR2,SGDID:S000004009,CDS,CDS,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7666,12,182813,0.288912828048477,0.158107996546665,0.0684968166645963,YLR020C,YEH2,SGDID:S000004010,CDS,CDS,"""Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog ; YEH1 ; that arose from the whole genome duplication""",Verified ORF
7669,12,186678,0.217754956308152,0.158767410696922,0.171079584957218,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7670,12,186857,0.154024466733099,0.160556488420619,0.338055987409226,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7671,12,186931,0.135726946093661,0.157493968142945,0.389387353836732,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7672,12,187474,0.112370721316797,0.157992564329282,0.477404876817595,YLR023C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7673,12,188708,0.10181654473445,0.158891637522186,0.522073373149846,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7674,12,189520,0.090124386571494,0.157841177794213,0.568375519922954,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7675,12,190554,0.136568117747961,0.158367468903668,0.389080637569639,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7676,12,191192,0.171268788801689,0.157640703910796,0.2780211461521,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7678,12,193660,0.177194160391152,0.157659739601472,0.261818144549604,XUT_12F-70,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7679,12,194466,0.131734612949177,0.158234876499408,0.405675113166924,YLR025W,SNF7,SGDID:S000004015,CDS,CDS,"""One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III""",Verified ORF
7680,12,196147,0.0737676023293532,0.157685408255946,0.640205562306901,YLR026C,SED5,SGDID:S000004016,CDS,CDS,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
7681,12,196515,0.0843868609482148,0.159207304590976,0.596414723237449,YLR026C,SED5,SGDID:S000004016,Close to 3'-UTR,Close to 3'-UTR,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
7685,12,196991,0.136794052986204,0.159919509569011,0.392913742396731,CUT252,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7687,12,203413,0.109359297707119,0.157720466856187,0.488530732233559,YLR030W,YLR030W,SGDID:S000004020,CDS,CDS,"""Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W""",Uncharacterized ORF
7688,12,203926,0.119395454336465,0.160537092781762,0.457537574964239,YLR030W,YLR030W,SGDID:S000004020,CDS,CDS,"""Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W""",Uncharacterized ORF
7689,12,205111,0.127965430323493,0.158658272520543,0.420470286965346,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7690,12,206648,0.0605083167245389,0.158572398339857,0.703001281734508,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7691,12,207339,0.0721653888931817,0.158875107171399,0.649944497626381,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7692,12,207362,0.0720215522646639,0.159013169675027,0.650878683588761,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7693,12,209969,0.0816297149228825,0.157578522294487,0.604764891622076,YLR033W,RSC58,SGDID:S000004023,CDS,CDS,"""Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation ; chromosome stability ; and establishing sister chromatid cohesion; involved in telomere maintenance""",Verified ORF
7694,12,210162,0.03013049414994,0.15788715078641,0.848764078397175,YLR033W,RSC58,SGDID:S000004023,CDS,CDS,"""Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation ; chromosome stability ; and establishing sister chromatid cohesion; involved in telomere maintenance""",Verified ORF
7695,12,210685,0.0282525237483167,0.157888134395294,0.858087367232865,YLR034C,SMF3,SGDID:S000004024,CDS,CDS,"""Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress""",Verified ORF
7698,12,212271,-0.137283590942541,0.160240114994851,0.392171625055259,YLR034C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7699,12,212855,-0.125364827699631,0.15835446776033,0.429083483626064,YLR035C,MLH2,SGDID:S000004025,CDS,CDS,"""Protein involved in mismatch repair and meiotic recombination; only certain frameshift intermediates are mismatch repair substrates; forms a complex with Mlh1p ; plays accessory role in stimulating activity of MLH1/PMS1 complex""",Verified ORF
7700,12,213290,-0.111806868489828,0.160399915921152,0.486229874693632,YLR035C,MLH2,SGDID:S000004025,CDS,CDS,"""Protein involved in mismatch repair and meiotic recombination; only certain frameshift intermediates are mismatch repair substrates; forms a complex with Mlh1p ; plays accessory role in stimulating activity of MLH1/PMS1 complex""",Verified ORF
7701,12,221481,0.0798006265780746,0.158048667732539,0.613935892688539,YLR036C,YLR036C,SGDID:S000004026,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein predicted to have transmembrane domains; interacts with HSP90 by yeast two-hybrid analysis; YLR036C is not an essential protein""",Uncharacterized ORF
7702,12,222714,0.0634945429951428,0.158326326564764,0.688636320253232,YLR037C,PAU23,SGDID:S000004027,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
