SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4982,8,131678,-0.0344289694018576,0.0665660776219968,0.605330054074089,YHR013C_NFR/NDR,,,Promoter,Promoter,,Promoter
4983,8,131702,-0.0430978745146532,0.0666185770225108,0.518094591024735,YHR013C_NFR/NDR,,,Promoter,Promoter,,Promoter
4986,8,134839,-0.0412901492103548,0.0670888901797542,0.538651289735543,YHR015W,MIP6,SGDID:S000001057,CDS,CDS,"""Putative RNA-binding protein; interacts with Mex67p ; which is a component of the nuclear pore involved in nuclear mRNA export; MIP6 has a paralog ; PES4 ; that arose from the whole genome duplication""",Verified ORF
4989,8,138689,-0.0922263320005586,0.0651730683512902,0.157921074567353,YHR017W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4990,8,139684,-0.0119554493439505,0.0655739206448587,0.855436115129768,YHR017W,YSC83,SGDID:S000001059,CDS,CDS,"""Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis ; peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83""",Verified ORF
4991,8,140044,-0.0636353974670645,0.0656417389709875,0.332991960188596,YHR018C,ARG4,SGDID:S000001060,CDS,CDS,"""Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway""",Verified ORF
4992,8,140065,-0.0688100293680587,0.0654815098423476,0.294054854841553,YHR018C,ARG4,SGDID:S000001060,CDS,CDS,"""Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway""",Verified ORF
4994,8,143451,-0.0742402445964303,0.0649236374387343,0.253605513526399,YHR019C,DED81,SGDID:S000001061,CDS,CDS,"""Cytosolic asparaginyl-tRNA synthetase; required for protein synthesis ; catalyzes the specific attachment of asparagine to its cognate tRNA""",Verified ORF
4995,8,144266,-0.0243295216902306,0.0649970163514798,0.708392849981855,YHR020W,YHR020W,SGDID:S000001062,CDS,CDS,"""Prolyl-tRNA synthetase; N-terminal domain shows weak homology to prokaryotic posttransfer editing domain ; but does not possess posttransfer editing activity; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
4996,8,144671,-0.0101760032362725,0.064891095752379,0.875479012918096,YHR020W,YHR020W,SGDID:S000001062,CDS,CDS,"""Prolyl-tRNA synthetase; N-terminal domain shows weak homology to prokaryotic posttransfer editing domain ; but does not possess posttransfer editing activity; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
4999,8,151325,0.0548501799139573,0.0655309604925639,0.403152284568969,SUT154,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
5001,8,154940,0.0532057485997347,0.0663006563970153,0.422808333912308,YHR023W,MYO1,SGDID:S000001065,CDS,CDS,"""Type II myosin heavy chain; required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively""",Verified ORF
5002,8,156216,0.0782982763945391,0.064995182756089,0.229134620169423,YHR023W,MYO1,SGDID:S000001065,CDS,CDS,"""Type II myosin heavy chain; required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively""",Verified ORF
5003,8,159162,0.0361095863443529,0.0648281954333465,0.577877440218872,YHR024C,MAS2,SGDID:S000001066,CDS,CDS,"""Alpha subunit of the mitochondrial processing protease (MPP); essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins""",Verified ORF
5004,8,159677,0.0641847468267659,0.0647605288490864,0.322311199606639,YHR025W,THR1,SGDID:S000001067,CDS,CDS,"""Homoserine kinase; conserved protein required for threonine biosynthesis; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic filaments; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
5005,8,160087,0.0250840321282542,0.0648490450861114,0.69913253684329,YHR025W,THR1,SGDID:S000001067,CDS,CDS,"""Homoserine kinase; conserved protein required for threonine biosynthesis; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic filaments; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
5006,8,160450,0.0274104075540095,0.0651246838502866,0.674090647937111,YHR025W,THR1,SGDID:S000001067,CDS,CDS,"""Homoserine kinase; conserved protein required for threonine biosynthesis; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic filaments; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
5007,8,160596,0.014773682732958,0.0652184353592314,0.820923318469048,YHR026W_NFR/NDR,,,Promoter,Promoter,,Promoter
5008,8,161761,0.0269119666972932,0.0653102089679452,0.680542840856024,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5009,8,164143,0.0067163874279603,0.0648556929435147,0.917578174712571,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5010,8,164304,0.0120566047766315,0.0648779496378603,0.85268076200598,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5011,8,164380,0.0328043996582012,0.0648576257330876,0.613319108353028,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5012,8,165385,-0.0013141158819133,0.0649781189346739,0.983876128471721,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5013,8,165566,0.0146945099641774,0.0653139516068425,0.822122904309792,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5014,8,165572,0.0168313805522988,0.0653124906419482,0.796784455384887,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5015,8,165588,0.0258872042557917,0.0652086204531794,0.69161435901743,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5016,8,165608,0.0200448222982358,0.0650447802744697,0.758135066446878,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5017,8,165710,-0.0146209754926939,0.0655287620404565,0.823568816366847,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5018,8,165734,-0.0008403455445283,0.0661332730179636,0.989868852167844,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5019,8,165797,0.0121924302134486,0.0654306263445002,0.852284133641238,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5020,8,165986,0.0043508318635714,0.0649501215598835,0.946629754851686,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5021,8,165995,0.013412152901439,0.0652151276699351,0.837174939626258,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5022,8,166046,4.63536773492729e-05,0.0648526065942183,0.999430112399079,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5023,8,166130,0.0032146320668267,0.0650450876822433,0.960611268757708,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5024,8,166209,-0.0066449271282692,0.065247078828302,0.918939496600314,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5025,8,166367,-0.0097378934153228,0.0651317420020138,0.881236036174452,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5026,8,166391,-0.0138428774386839,0.0651368560317459,0.831824128282082,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5027,8,166445,0.0113094265990258,0.0654970372878339,0.863009146119011,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5028,8,166892,0.0326215821808908,0.0648395440335146,0.615198977745562,XUT_8F-72,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5029,8,167286,0.0237578608770401,0.0650330203609912,0.715091367679039,YHR028C,DAP2,SGDID:S000001070,CDS,CDS,"""Dipeptidyl aminopeptidase; synthesized as a glycosylated precursor; localizes to the vacuolar membrane; similar to Ste13p""",Verified ORF
5030,8,168070,0.0304777589725587,0.0651053513171229,0.639980632066951,YHR029C,YHI9,SGDID:S000001071,CDS,CDS,"""Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily ; though most likely not involved in phenazine production""",Verified ORF
5031,8,168732,0.0380841958473476,0.0651187667275483,0.559027517267586,YHR029C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5032,8,168762,0.0330840531661441,0.0658495691123169,0.615686315868442,YHR029C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5033,8,169190,0.0137283188957297,0.0652128710198781,0.833386832064772,YHR030C,SLT2,SGDID:S000001072,CDS,CDS,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5036,8,170381,0.0541059407589986,0.0654837480819969,0.409220441207617,YHR030C,SLT2,SGDID:S000001072,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5037,8,170419,0.0445727648317084,0.0654033803902624,0.495998529035846,YHR030C,SLT2,SGDID:S000001072,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5041,8,175778,-0.0091183255747721,0.064922154531727,0.888384452993261,YHR033W,YHR033W,SGDID:S000001075,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YHR033W has a paralog ; PRO1 ; that arose from the whole genome duplication""",Uncharacterized ORF
5042,8,176997,-0.0320515960388766,0.0651063035756672,0.622815883726814,YHR034C,PIH1,SGDID:S000001076,CDS,CDS,"""Component of the conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly large protein complexes such as box C/D snoRNPs and RNA polymerase II""",Verified ORF
5043,8,179821,0.0317546425678178,0.0650218101767562,0.625591658238321,YHR035W,NEL1,SGDID:S000001077,CDS,CDS,"""Activator of Sar1p GTPase activity; paralog of Sec23 but does not associate with the COPII components; not an essential gene""",Verified ORF
5045,8,185325,0.0758692818880169,0.0654984684544696,0.247509704567803,YHR039C,MSC7,SGDID:S000001081,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
5046,8,185478,0.0595814525140734,0.0653292365219466,0.362381546898708,YHR039C,MSC7,SGDID:S000001081,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
5047,8,188007,0.0859251684654287,0.0648827938639696,0.186255698741252,YHR040W,BCD1,SGDID:S000001082,CDS,CDS,"""Essential protein required for the accumulation of box C/D snoRNA""",Verified ORF
5048,8,188958,0.123235606676088,0.064538480141746,0.0570092690451511,YHR040W,BCD1,SGDID:S000001082,CDS,CDS,"""Essential protein required for the accumulation of box C/D snoRNA""",Verified ORF
5049,8,190366,0.141110812263489,0.0645890646839534,0.0295645181889952,YHR042W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5050,8,190872,0.153967191461056,0.0646552375303946,0.0177785512348463,YHR042W,NCP1,SGDID:S000001084,CDS,CDS,"""NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p""",Verified ORF
5051,8,191947,0.0831340179952667,0.0650993903665467,0.202430229402335,YHR042W,NCP1,SGDID:S000001084,CDS,CDS,"""NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p""",Verified ORF
5074,8,197968,0.0769553856851191,0.0649074799009486,0.236571217528339,YHR046C,INM1,SGDID:S000001088,CDS,CDS,"""Inositol monophosphatase; involved in biosynthesis of inositol and in phosphoinositide second messenger signaling; INM1 expression increases in the presence of inositol and decreases upon exposure to antibipolar drugs lithium and valproate""",Verified ORF
5075,8,200519,0.0776645902007512,0.0649339051098152,0.232477454434932,YHR047C,AAP1,SGDID:S000001089,CDS,CDS,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",Verified ORF
