SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6327,10,492665,0.06030403609333,0.119701375621467,0.614725085713629,YJR033C,RAV1,SGDID:S000003794,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate""",Verified ORF
6330,10,500581,0.0277989692336544,0.119522775386164,0.816219995666897,YJR035W,RAD26,SGDID:S000003796,CDS,CDS,"""Protein involved in transcription-coupled nucleotide excision repair; repairs UV-induced DNA lesions; recruitment to DNA lesions is dependent on an elongating RNA polymerase II; homolog of human CSB protein""",Verified ORF
6332,10,501226,-0.0445964645950445,0.12038322551329,0.711266325241703,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6333,10,502176,-0.0144592807056898,0.120055346379125,0.904204348899031,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6334,10,503351,0.0325709728083845,0.119572133012784,0.785476798013302,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6335,10,503620,0.0386650672914173,0.118988362334269,0.745412687092812,YJR039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6336,10,504391,-0.0064183870475234,0.119357032399704,0.95714509693739,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6337,10,504977,-0.0156921575141238,0.119242946019465,0.895377077662859,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6338,10,506238,0.0024839160616456,0.120288948246215,0.983536857957457,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6339,10,510746,0.0318829746672697,0.119581460344236,0.789916365606498,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6340,10,511762,0.0390001529802924,0.120280068228586,0.745944961013586,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6341,10,512491,0.0460719113743437,0.119326494989653,0.699655508639187,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6342,10,514422,0.0187498571516176,0.119137121992789,0.875034978506649,YJR042W,NUP85,SGDID:S000003803,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP85 aka NUP75""",Verified ORF
6343,10,517900,-0.0008566101111222,0.121262033329143,0.994367681367952,YJR043C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6345,10,525070,-0.104365676331144,0.118326521232254,0.378369300639065,YJR047C,ANB1,SGDID:S000003808,CDS,CDS,"""Translation elongation factor eIF-5A; previously thought to function in translation initiation; undergoes an essential hypusination modification; expressed under anaerobic conditions; ANB1 has a paralog ; HYP2 ; that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant""",Verified ORF
6346,10,526273,-0.157321755571637,0.119651554511785,0.189419732763545,YJR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6347,10,528672,-0.106873501712958,0.118374451767073,0.367225074070424,YJR050W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6348,10,531791,-0.034263311497749,0.119006643047883,0.77358389180566,YJR052W_NFR/NDR,,,Promoter,Promoter,,Promoter
6349,10,533434,-0.0594643022652084,0.119425604950987,0.61885103623514,YJR052W,RAD7,SGDID:S000003813,CDS,CDS,"""Nucleotide excision repair (NER) protein; binds damaged DNA during NER; binds DNA in an ATP-dependent manner (with Rad16p) during NER; required for repair of non-transcribed chromatin; subunit of Nucleotide Excision Repair Factor 4 (NEF4) and the Elongin-Cullin-Socs (ECS) ligase complex""",Verified ORF
6350,10,536874,-0.106331103311792,0.119801707681261,0.375382253435913,YJR054W,KCH1,SGDID:S000003815,CDS,CDS,"""Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; localized to sites of polarized growth; member of a fungal-specific gene family; potential Cdc28p substrate; KCH1 has a paralog ; PRM6 ; that arose from the whole genome duplication""",Verified ORF
6351,10,536893,-0.12090101144719,0.120474148569201,0.316286254135493,YJR054W,KCH1,SGDID:S000003815,CDS,CDS,"""Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; localized to sites of polarized growth; member of a fungal-specific gene family; potential Cdc28p substrate; KCH1 has a paralog ; PRM6 ; that arose from the whole genome duplication""",Verified ORF
6358,10,543383,-0.0860376694176934,0.119633233661196,0.472506658635662,YJRWdelta20_NFR/NDR,,,Promoter,Promoter,,Promoter
6359,10,545646,-0.0451477771496461,0.118653613172387,0.703802673343191,YJR059W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6360,10,547222,-0.113958418709277,0.11835572907784,0.336283577016086,YJR059W,PTK2,SGDID:S000003820,CDS,CDS,"""Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog ; PTK1 ; that arose from the whole genome duplication""",Verified ORF
6361,10,548227,-0.0821930984885922,0.118989419175238,0.490170505323241,YJR059W,PTK2,SGDID:S000003820,CDS,CDS,"""Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog ; PTK1 ; that arose from the whole genome duplication""",Verified ORF
6363,10,550333,-0.144617755153599,0.118140829071144,0.221725866485985,YJR061W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6364,10,551502,-0.125093229890312,0.11824958947049,0.290836018749363,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6365,10,552149,-0.145550769156561,0.117666870202883,0.21691929188899,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6366,10,552640,-0.168399815572031,0.117330225176847,0.152097393127743,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6367,10,552851,-0.107908297930157,0.118658673641655,0.363759061874615,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6369,10,553578,-0.123560694186748,0.11847549133287,0.297698132418761,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6370,10,553579,-0.127673790866973,0.118603077137855,0.282447970764457,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6371,10,553911,-0.115955886750583,0.119886198376448,0.334098095210194,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6372,10,554468,-0.129992710813427,0.117642462584314,0.26992030101874,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6375,10,555138,-0.140296029834813,0.118162246370425,0.235900996845834,YJR062C_NFR/NDR,,,Promoter,Promoter,,Promoter
6376,10,556246,-0.096529498696581,0.118357732998824,0.415293732471533,YJR064W,CCT5,SGDID:S000003825,CDS,CDS,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6377,10,557799,-0.0907023584040717,0.11912773844694,0.446934057298226,YJR064W,CCT5,SGDID:S000003825,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6378,10,564317,-0.0866784884231278,0.117635717635663,0.461710184036897,YJR066W,TOR1,SGDID:S000003827,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that controls growth in response to nutrients by regulating translation ; transcription ; ribosome biogenesis ; nutrient transport and autophagy; involved in meiosis; indole-3-acetic acid ; an ATP-competitive inhibitor of TORC1 ; accumulates upon entry into stationary phase; TOR1 has a paralog ; TOR2 ; that arose from the whole genome duplication""",Verified ORF
6379,10,568534,-0.0775045667492791,0.118608140663599,0.513891194152581,YJR068W,RFC2,SGDID:S000003829,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
6380,10,569834,-0.0566680486081549,0.117751949531626,0.63063746554216,YJR070C,LIA1,SGDID:S000003831,CDS,CDS,"""Deoxyhypusine hydroxylase; HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning; protein abundance increases in response to DNA replication stress""",Verified ORF
6381,10,571678,0.032298617101,0.117375441269209,0.783343897758441,YJR072C,NPA3,SGDID:S000003833,CDS,CDS,"""Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress""",Verified ORF
6382,10,571888,0.0497362901114668,0.117835667129455,0.673222258741849,YJR072C,NPA3,SGDID:S000003833,CDS,CDS,"""Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress""",Verified ORF
6383,10,575574,-0.0488176161234299,0.118735625975373,0.6812153479306,YJR076C,CDC11,SGDID:S000003837,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells""",Verified ORF
6384,10,576044,-0.0571188176026833,0.119285744773358,0.632348734490098,YJR076C,CDC11,SGDID:S000003837,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells""",Verified ORF
6385,10,577816,-0.176117452578511,0.118139746699753,0.136918762576404,YJR077C,MIR1,SGDID:S000003838,CDS,CDS,"""Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated""",Verified ORF
6386,10,578878,-0.137507537203775,0.118472169469597,0.246558925614224,YJR078W,BNA2,SGDID:S000003839,CDS,CDS,"""Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD+ from tryptophan via kynurenine; up-regulated by telomere uncapping ; and interacts genetically with capping gene CDC13; overexpression reduces lipid droplet accumulation by skewing glycolytic flux towards biosynthesis of shikimate ; aromatic amino acids ; and NAD+ during aging and extends lifespan; regulated by Hst1p and Aftp""",Verified ORF
