SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5257,8,389922,-0.0496077733781714,0.0901621064971816,0.582525748773536,YHRCdelta11_NFR/NDR,,,Promoter,Promoter,,Promoter
5258,8,389976,-0.0579014971895506,0.0901480977120688,0.521099827555543,YHR146W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5259,8,390139,-0.0469401217623883,0.0904799504933998,0.604232039298308,YHR146W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5263,8,393351,-0.0194347138783174,0.0902633043678897,0.829648925999444,YHR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5265,8,394731,-0.0331379245332661,0.0901536000736993,0.713412796297884,YHR149C,SKG6,SGDID:S000001192,CDS,CDS,"""Integral membrane protein; localizes primarily to growing sites such as the bud tip or the cell periphery; potential Cdc28p substrate; Skg6p interacts with Zds1p and Zds2p; SKG6 has a paralog ; TOS2 ; that arose from the whole genome duplication""",Verified ORF
5266,8,395585,-0.034668143561235,0.0906645904997292,0.702411128771615,YHR149C,SKG6,SGDID:S000001192,CDS,CDS,"""Integral membrane protein; localizes primarily to growing sites such as the bud tip or the cell periphery; potential Cdc28p substrate; Skg6p interacts with Zds1p and Zds2p; SKG6 has a paralog ; TOS2 ; that arose from the whole genome duplication""",Verified ORF
5268,8,397561,-0.035914881471062,0.0901783639180998,0.690675662616823,YHR150W,PEX28,SGDID:S000001193,CDS,CDS,"""Peroxisomal integral membrane peroxin; involved in the regulation of peroxisomal size ; number and distribution; genetic interactions suggest that Pex28p and Pex29p act at steps upstream of those mediated by Pex30p ; Pex31p ; and Pex32p""",Verified ORF
5269,8,400443,-0.0393397899898217,0.0898814507844882,0.661882099528696,YHR151C,MTC6,SGDID:S000001194,CDS,CDS,"""Protein of unknown function; mtc6 is synthetically sick with cdc13-1; SWAT-GFP and mCherry fusion proteins localize to the vacuole while SWAT-GFP fusion also localizes to the endoplasmic reticulum""",Verified ORF
5270,8,400740,-0.0205929304815462,0.0901577843208698,0.819459850589035,YHR151C,MTC6,SGDID:S000001194,CDS,CDS,"""Protein of unknown function; mtc6 is synthetically sick with cdc13-1; SWAT-GFP and mCherry fusion proteins localize to the vacuole while SWAT-GFP fusion also localizes to the endoplasmic reticulum""",Verified ORF
5271,8,401605,-0.0479382967442661,0.090148276576087,0.595218656848244,YHR152W,SPO12,SGDID:S000001195,CDS,CDS,"""Nucleolar protein of unknown function; positive regulator of mitotic exit; involved in regulating release of Cdc14p from the nucleolus in early anaphase ; may play similar role in meiosis; SPO12 has a paralog ; BNS1 ; that arose from the whole genome duplication""",Verified ORF
5272,8,402810,-0.0754785305331649,0.0905820204604056,0.405260574576095,YHR154W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5273,8,402964,-0.077578464100287,0.0909875963414894,0.394444408111085,YHR154W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5275,8,409226,-0.0149793678859117,0.0913185673370253,0.869798102437025,YHR155W,LAM1,SGDID:S000001198,CDS,CDS,"""Putative sterol transfer protein; localizes to puncta in the cortical ER; probable role in retrograde transport of sterols from the plasma membrane to the ER; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; contains GRAM ; StART-like (VASt) and two PH-like domains""",Verified ORF
5276,8,410935,-0.0260615463740739,0.0904175330517745,0.773335610576447,YHR155W,LAM1,SGDID:S000001198,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; localizes to puncta in the cortical ER; probable role in retrograde transport of sterols from the plasma membrane to the ER; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; contains GRAM ; StART-like (VASt) and two PH-like domains""",Verified ORF
5277,8,410984,-0.0317839788393012,0.0907829304968402,0.726465222509311,YHR155W,LAM1,SGDID:S000001198,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; localizes to puncta in the cortical ER; probable role in retrograde transport of sterols from the plasma membrane to the ER; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; contains GRAM ; StART-like (VASt) and two PH-like domains""",Verified ORF
5278,8,411809,-0.0452398202206873,0.0910391341851886,0.619549739899867,YHR156C,LIN1,SGDID:S000001199,CDS,CDS,"""Non-essential component of U5 snRNP; nuclear protein; physically interacts with Irr1p of cohesin complex; may link together proteins involved in chromosome segregation ; mRNA splicing and DNA replication""",Verified ORF
5281,8,416391,0.0005000675394008,0.0904138150911162,0.995590146756808,YHR158C,KEL1,SGDID:S000001201,CDS,CDS,"""Protein required for proper cell fusion and cell morphology; forms a complex with Bud14p and Kel2p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel2p to negatively regulate mitotic exit ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
5282,8,417360,0.0014097324156908,0.0904396290183576,0.987572242642546,YHR159W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5283,8,420017,0.069693986292558,0.0903635557453901,0.441067535741872,YHR160C,PEX18,SGDID:S000001203,CDS,CDS,"""Peroxin; required for targeting of peroxisomal matrix proteins containing PTS2; interacts with Pex7p; partially redundant with Pex21p; primarily responsible for peroxisomal import during growth on oleate ; and expression is induced during oleate growth""",Verified ORF
5285,8,421095,0.0491722169702117,0.0898818538014187,0.584672105454171,YHR161C,YAP1801,SGDID:S000001204,CDS,CDS,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1801 has a paralog ; YAP1802 ; that arose from the whole genome duplication""",Verified ORF
5286,8,422328,0.0758366863876187,0.0900683552770948,0.400363418450331,XUT_8F-190_NFR/NDR,,,Promoter,Promoter,,Promoter
5287,8,422657,0.0808983029179056,0.0898281075536417,0.36842029833915,XUT_8F-190,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5288,8,425448,0.0878212666589905,0.090079566331072,0.330262622323573,YHR164C,DNA2,SGDID:S000001207,CDS,CDS,"""Tripartite DNA replication factor; single-stranded DNA-dependent ATPase ; ATP-dependent nuclease ; helicase; tracking protein for flap cleavage during Okazaki fragment maturation; involved in DNA repair/processing of meiotic DNA double strand breaks; component of telomeric chromatin with cell-cycle dependent localization; required for telomerase-dependent telomere synthesis; forms nuclear foci upon DNA replication stress; human homolog DNA2 complements yeast dna2 mutant""",Verified ORF
5289,8,428829,0.0460366953746028,0.0905613095949136,0.611526574135831,YHR164C,DNA2,SGDID:S000001207,CDS,CDS,"""Tripartite DNA replication factor; single-stranded DNA-dependent ATPase ; ATP-dependent nuclease ; helicase; tracking protein for flap cleavage during Okazaki fragment maturation; involved in DNA repair/processing of meiotic DNA double strand breaks; component of telomeric chromatin with cell-cycle dependent localization; required for telomerase-dependent telomere synthesis; forms nuclear foci upon DNA replication stress; human homolog DNA2 complements yeast dna2 mutant""",Verified ORF
5290,8,429990,0.131068848445099,0.089963478988081,0.146029676774335,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5291,8,430320,0.0839565485983825,0.0912682224843201,0.35825942921623,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5292,8,430488,0.140696442921694,0.0905557892654282,0.121152283964499,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5293,8,432524,0.139367847975917,0.0901515222216899,0.123017731604454,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5294,8,433117,0.0839560159142032,0.0907498470281487,0.355526795580345,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5295,8,433370,0.141566765369464,0.0901750006891318,0.117331612522254,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5296,8,433529,0.121030443101292,0.090376717038032,0.181374624868441,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5297,8,433706,0.101925962552598,0.0905514253929888,0.261093594735362,YHR165C,PRP8,SGDID:S000001208,CDS,CDS,"""Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog ; PRPF8 ; cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer""",Verified ORF
5298,8,437059,0.142939288064735,0.0898222013946638,0.112424093401485,YHR165C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5300,8,441024,0.122620360892545,0.0898872939462383,0.173387335487653,YHR168W,MTG2,SGDID:S000001211,CDS,CDS,"""Putative GTPase; member of the Obg family; peripheral protein of the mitochondrial inner membrane that associates with the large ribosomal subunit; required for mitochondrial translation ; possibly via a role in ribosome assembly""",Verified ORF
5301,8,441527,0.123871975562276,0.0902487471716059,0.170760056115681,YHR168W,MTG2,SGDID:S000001211,CDS,CDS,"""Putative GTPase; member of the Obg family; peripheral protein of the mitochondrial inner membrane that associates with the large ribosomal subunit; required for mitochondrial translation ; possibly via a role in ribosome assembly""",Verified ORF
5302,8,442870,0.0862972180735112,0.0905669686939557,0.341315372682711,YHR169W,DBP8,SGDID:S000001212,CDS,CDS,"""ATPase ; putative RNA helicase of the DEAD-box family; component of 90S preribosome complex involved in production of 18S rRNA and assembly of 40S small ribosomal subunit; ATPase activity stimulated by association with Esf2p""",Verified ORF
5303,8,443100,0.102757173575144,0.0898639806997472,0.253616482160114,YHR169W,DBP8,SGDID:S000001212,CDS,CDS,"""ATPase ; putative RNA helicase of the DEAD-box family; component of 90S preribosome complex involved in production of 18S rRNA and assembly of 40S small ribosomal subunit; ATPase activity stimulated by association with Esf2p""",Verified ORF
5305,8,445835,0.0550913426331941,0.0910413671426786,0.545485220409882,YHR171W,ATG7,SGDID:S000001214,CDS,CDS,"""Autophagy-related protein and dual specificity member of the E1 family; mediates the attachment of Atg12p to Atg5p and Atg8p to phosphatidylethanolamine which are required steps in autophagosome formation; E1 enzymes are also known as ubiquitin-activating enzymes; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
5307,8,448047,0.103535466636347,0.09048315551403,0.253294736215941,YHR172W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5308,8,449957,0.079378974433038,0.0905747483879999,0.381413019670607,YHR172W,SPC97,SGDID:S000001215,CDS,CDS,"""Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque""",Verified ORF
