SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6734,11,18968,0.0204478558301297,0.0533896199102021,0.701955406023767,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6735,11,19023,0.027264069204287,0.0533988100760862,0.609968188614484,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6736,11,19024,0.027264069204287,0.0533988100760862,0.609968188614484,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6737,11,19074,0.0246950369040505,0.0537170738692643,0.645997227056782,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6742,11,19367,0.0317049277944378,0.0536794482749219,0.555143366293764,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6743,11,19388,0.0281970189009929,0.053950951554893,0.601551446266836,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6744,11,19443,0.0255620481852443,0.0539546704055601,0.63595754968386,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6745,11,19447,0.0213614983397711,0.0542164223546485,0.693815834741456,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6754,11,19921,0.0170785700851153,0.0542367132799727,0.753031622174037,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6755,11,20014,0.0162609834025608,0.0541753223008831,0.764235754639079,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6756,11,20104,0.0208160356830517,0.0542463510221529,0.701408451310575,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6760,11,20281,0.0143773562646903,0.0544197911871913,0.791784976692756,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6765,11,20445,0.0248155646225322,0.0535376788415111,0.643280293483346,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6766,11,20462,0.039211738240749,0.0535201341650283,0.464255709985737,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6767,11,20476,0.0361213754914712,0.053294974713975,0.498365798979101,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6768,11,20496,0.0246402338183587,0.05339266294033,0.644730613951485,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6770,11,20522,0.0261112904227808,0.0540069748471126,0.629054734698607,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6771,11,20543,0.0267697634962304,0.0534620243014529,0.616876843857636,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6772,11,20567,0.0256441086774642,0.0534712560547275,0.631818226494756,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6773,11,20594,0.0261791560092448,0.0532481953588759,0.623276592409878,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6774,11,20802,0.0191426220243381,0.0533368056946879,0.719883869057643,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6775,11,20805,0.0191426220243381,0.0533368056946879,0.719883869057643,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6776,11,20841,0.0019280913423386,0.0531518430113381,0.971083464683887,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6777,11,20963,0.00034985611923,0.0532197833039719,0.994758619077913,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6778,11,21323,0.0069414129166291,0.0535351729894033,0.896908653824762,YKL217W,JEN1,SGDID:S000001700,Close to 3'-UTR,Close to 3'-UTR,"""Monocarboxylate/proton symporter of the plasma membrane; transport activity is dependent on the pH gradient across the membrane; mediates high-affinity uptake of carbon sources lactate ; pyuvate ; and acetate ; and also of the micronutrient selenite ; whose structure mimics that of monocarboxylates; expression and localization are tightly regulated ; with transcription repression ; mRNA degradation ; and protein endocytosis and degradation all occurring in the presence of glucose""",Verified ORF
6779,11,21871,0.0125625193562698,0.0533533375421253,0.813989096343756,YKL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6780,11,22005,0.02242743556388,0.0535920561798183,0.675847528840202,YKL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6782,11,25361,0.0310254001160336,0.0530911909166447,0.559338334361184,YKL216W,URA1,SGDID:S000001699,CDS,CDS,"""Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines ; converting dihydroorotic acid into orotic acid""",Verified ORF
6783,11,25987,0.0244239687669703,0.0531226682241652,0.64596760093191,YKL216W,URA1,SGDID:S000001699,CDS,CDS,"""Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines ; converting dihydroorotic acid into orotic acid""",Verified ORF
6784,11,27625,-0.0368324288350646,0.0539362064262325,0.495125055690548,YKL215C,OXP1,SGDID:S000001698,CDS,CDS,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6785,11,29269,-0.028671972857794,0.0531979025676052,0.590248600210975,YKL215C,OXP1,SGDID:S000001698,CDS,CDS,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6786,11,30395,-0.0015994634397887,0.0531962366578794,0.976030428065681,YKL215C,OXP1,SGDID:S000001698,CDS,CDS,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6787,11,30856,-0.0047952048839809,0.0532759111917743,0.928332700171386,YKL215C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6788,11,31481,0.0061747823769538,0.0532755088285509,0.90779545633236,YKL214C,YRA2,SGDID:S000001697,CDS,CDS,"""Member of the REF (RNA and export factor binding proteins) family; when overexpressed ; can substitute for the function of Yra1p in export of poly(A)+ mRNA from the nucleus""",Verified ORF
6789,11,31748,-0.016510753615815,0.0535019158565475,0.757806972647198,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6790,11,31804,-0.0022462728378731,0.0537019523664247,0.966659052879026,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6791,11,31861,-0.0041129233325554,0.0539994081406226,0.939330115530272,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6792,11,32204,-0.0049610113720409,0.0533695643024886,0.9259913968408,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6793,11,32446,-0.0155766830006448,0.053564235236678,0.771372159755987,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6794,11,32581,-0.0053593476565473,0.0533162156152181,0.919988546423767,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6795,11,32884,-0.0074272617646042,0.0534170608904749,0.88949555757321,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6796,11,33534,-0.0324832674391304,0.0532059757890758,0.541910820001176,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6797,11,39138,-0.0330687385564285,0.0533797578765175,0.535986920206559,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6798,11,39160,-0.0335880274431569,0.0533720515758644,0.529547523846985,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6799,11,40753,-0.0581455396262029,0.0534811837070279,0.277683643757668,YKL210W,UBA1,SGDID:S000001693,CDS,CDS,"""Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress""",Verified ORF
6803,11,47424,0.000592343475526,0.0531669868613503,0.991117094560145,YKL208W,CBT1,SGDID:S000001691,CDS,CDS,"""Protein involved in 5' RNA end processing; substrates include mitochondrial COB ; 15S_rRNA ; and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p""",Verified ORF
6804,11,48259,-0.061645470738908,0.053100902074669,0.24646217012634,YKL207W,EMC3,SGDID:S000001690,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6805,11,48350,-0.0523013233592126,0.0532142886237302,0.326357555305963,YKL207W,EMC3,SGDID:S000001690,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6806,11,49416,-0.0310538903040022,0.0532626737929564,0.560243434087325,YKL206C,ADD66,SGDID:S000001689,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Pba1p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC2 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
6811,11,52110,0.0119900880855717,0.053093017630061,0.821462991414241,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6812,11,52120,0.0119900880855717,0.053093017630061,0.821462991414241,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
