locus_id,name,sgd_id,chrom,start,end
YKL183W,LOT5,SGDID:S000001666,CHR_11,98721,99641
YKL182W,FAS1,SGDID:S000001665,CHR_11,100671,106826
YKL181W,PRS1,SGDID:S000001664,CHR_11,107316,108599
YKL180W,RPL17A,SGDID:S000001663,CHR_11,109269,109577
YKL179C,COY1,SGDID:S000001662,CHR_11,110464,112503
YKL178C,STE3,SGDID:S000001661,CHR_11,113215,114627
YKL177W,YKL177W,SGDID:S000001660,CHR_11,114356,114694
YKL176C,LST4,SGDID:S000001659,CHR_11,115500,117986
YKL175W,ZRT3,SGDID:S000001658,CHR_11,118793,120304
YKL174C,TPO5,SGDID:S000001657,CHR_11,120380,122236
YKL173W,SNU114,SGDID:S000001656,CHR_11,122517,125543
YKL172W,EBP2,SGDID:S000001655,CHR_11,125759,127042
YKL171W,NNK1,SGDID:S000001654,CHR_11,127475,130261
YKL170W,MRPL38,SGDID:S000001653,CHR_11,130634,131050
YKL169C,YKL169C,SGDID:S000001652,CHR_11,130685,131068
YKL168C,KKQ8,SGDID:S000001651,CHR_11,131288,133462
YKL167C,MRP49,SGDID:S000001650,CHR_11,133721,134134
YKL166C,TPK3,SGDID:S000001649,CHR_11,134509,135705
YKL165C-A,YKL165C-A,SGDID:S000007617,CHR_11,135790,136023
YKL165C,MCD4,SGDID:S000001648,CHR_11,137932,140691
YKL164C,PIR1,SGDID:S000001647,CHR_11,141794,142819
YKL163W,PIR3,SGDID:S000001646,CHR_11,144401,145378
YKL162C-A,YKL162C-A,SGDID:S000007244,CHR_11,145922,146074
YKL162C,YKL162C,SGDID:S000001645,CHR_11,147630,148838
YKL161C,KDX1,SGDID:S000001644,CHR_11,149386,150687
YKL160W,ELF1,SGDID:S000001643,CHR_11,153269,153706
YKL159C,RCN1,SGDID:S000001642,CHR_11,153816,154451
YKL157W,APE2,SGDID:S000001640,CHR_11,154991,155271
YKL156W,RPS27A,SGDID:S000001639,CHR_11,158613,158615
YKL156C-A,YKL156C-A,SGDID:S000028668,CHR_11,158975,159091
YKL155C,RSM22,SGDID:S000001638,CHR_11,159456,161342
YKL154W,SRP102,SGDID:S000001637,CHR_11,161601,162335
YKL153W,YKL153W,SGDID:S000001636,CHR_11,163600,164109
YKL152C,GPM1,SGDID:S000001635,CHR_11,163642,164385
YKL151C,NNR2,SGDID:S000001634,CHR_11,164917,165930
YKL150W,MCR1,SGDID:S000001633,CHR_11,166544,167452
YKL149C,DBR1,SGDID:S000001632,CHR_11,167612,168829
YKL148C,SDH1,SGDID:S000001631,CHR_11,169207,171129
YKL147C,YKL147C,SGDID:S000001630,CHR_11,171551,172168
YKL146W,AVT3,SGDID:S000001629,CHR_11,171783,173861
YKL145W,RPT1,SGDID:S000001628,CHR_11,174213,175616
YKL145W-A,YKL145W-A,SGDID:S000028841,CHR_11,174958,175050
YKL144C,RPC25,SGDID:S000001627,CHR_11,175843,176481
YKL143W,LTV1,SGDID:S000001626,CHR_11,176781,178172
YKL142W,MRP8,SGDID:S000001625,CHR_11,178515,179174
YKL141W,SDH3,SGDID:S000001624,CHR_11,179667,180263
YKL140W,TGL1,SGDID:S000001623,CHR_11,180779,182425
YKL139W,CTK1,SGDID:S000001622,CHR_11,182958,184544
YKL138C-A,HSK3,SGDID:S000028421,CHR_11,184803,185012
YKL138C,MRPL31,SGDID:S000001621,CHR_11,185286,185681
YKL137W,CMC1,SGDID:S000001620,CHR_11,185957,186292
YKL136W,YKL136W,SGDID:S000001619,CHR_11,186416,186814
YKL135C,APL2,SGDID:S000001618,CHR_11,186460,188640
YKL134C,OCT1,SGDID:S000001617,CHR_11,189124,191442
YKL133C,RCI50,SGDID:S000001616,CHR_11,191679,193070
YKL132C,RMA1,SGDID:S000001615,CHR_11,193574,194866
YKL131W,YKL131W,SGDID:S000001614,CHR_11,194478,194999
YKL130C,SHE2,SGDID:S000001613,CHR_11,195288,196028
YKL129C,MYO3,SGDID:S000001612,CHR_11,196349,200167
YKL128C,PMU1,SGDID:S000001611,CHR_11,200884,201771
YKL127W,PGM1,SGDID:S000001610,CHR_11,203541,205253
YKL126W,YPK1,SGDID:S000001609,CHR_11,205707,207749
YKL125W,RRN3,SGDID:S000001608,CHR_11,208247,210130
YKL124W,SSH4,SGDID:S000001607,CHR_11,210593,212332
YKL123W,YKL123W,SGDID:S000001606,CHR_11,212043,212423
YKL122C,SRP21,SGDID:S000001605,CHR_11,212495,212998
YKL121W,DGR2,SGDID:S000001604,CHR_11,214142,216700
YKL120W,OAC1,SGDID:S000001603,CHR_11,217344,218318
YKL119C,VPH2,SGDID:S000001602,CHR_11,218570,219217
YKL118W,YKL118W,SGDID:S000001601,CHR_11,219126,219437
YKL117W,SBA1,SGDID:S000001600,CHR_11,220324,220974
YKL116C,PRR1,SGDID:S000001599,CHR_11,221344,222900
YKL115C,YKL115C,SGDID:S000001598,CHR_11,222893,223285
YKL114C,APN1,SGDID:S000001597,CHR_11,223352,224455
YKL113C,RAD27,SGDID:S000001596,CHR_11,224727,225875
YKL112W,ABF1,SGDID:S000001595,CHR_11,226570,228765
YKL111C,YKL111C,SGDID:S000001594,CHR_11,228464,228799
YKL110C,KTI12,SGDID:S000001593,CHR_11,228939,229880
YKL109W,HAP4,SGDID:S000001592,CHR_11,232227,233891
YKL108W,SLD2,SGDID:S000001591,CHR_11,234426,235787
YKL107W,YKL107W,SGDID:S000001590,CHR_11,236141,237070
YKL106C-A,YKL106C-A,SGDID:S000007616,CHR_11,237147,237266
YKL106W,AAT1,SGDID:S000001589,CHR_11,237536,238891
YKL105C,SEG2,SGDID:S000001588,CHR_11,239185,242583
YKL104C,GFA1,SGDID:S000001587,CHR_11,243220,245373
YKL104W-A,YKL104W-A,SGDID:S000303811,CHR_11,245032,245286
YKL103C,APE1,SGDID:S000001586,CHR_11,246138,247682
YKL102C,YKL102C,SGDID:S000001585,CHR_11,248062,248367
YKL101W,HSL1,SGDID:S000001584,CHR_11,248920,253476
YKL100C,YPF1,SGDID:S000001583,CHR_11,253697,255460
YKL100W-A,YKL100W-A,SGDID:S000028840,CHR_11,254159,254248
YKL099C,UTP11,SGDID:S000001582,CHR_11,255720,256472
YKL098W,MTC2,SGDID:S000001581,CHR_11,256770,257843
YKL097C,YKL097C,SGDID:S000001580,CHR_11,258503,258913
YKL096C-B,YKL096C-B,SGDID:S000028667,CHR_11,259073,259222
YKL096W-A,CWP2,SGDID:S000001956,CHR_11,259253,259531
YKL096W,CWP1,SGDID:S000001579,CHR_11,261132,261851
YKL095W,YJU2,SGDID:S000001578,CHR_11,262277,263113
YKL094W,YJU3,SGDID:S000001577,CHR_11,263349,264290
YKL093W,MBR1,SGDID:S000001576,CHR_11,264789,265808
YKL092C,BUD2,SGDID:S000001575,CHR_11,266145,269459
YKL091C,YKL091C,SGDID:S000001574,CHR_11,269718,270650
YKL090W,CUE2,SGDID:S000001573,CHR_11,271878,273209
YKL089W,MIF2,SGDID:S000001572,CHR_11,273394,275043
YKL088W,CAB3,SGDID:S000001571,CHR_11,275283,276998
YKL087C,CYT2,SGDID:S000001570,CHR_11,277189,277863
YKL086W,SRX1,SGDID:S000001569,CHR_11,278281,278664
YKL085W,MDH1,SGDID:S000001568,CHR_11,279123,280127
YKL084W,HOT13,SGDID:S000001567,CHR_11,280509,280859
YKL083W,YKL083W,SGDID:S000001566,CHR_11,280921,281535
YKL082C,RRP14,SGDID:S000001565,CHR_11,281025,282329
YKL081W,TEF4,SGDID:S000001564,CHR_11,282891,283095
YKL080W,VMA5,SGDID:S000001563,CHR_11,285030,286208
YKL079W,SMY1,SGDID:S000001562,CHR_11,286603,288573
YKL078W,DHR2,SGDID:S000001561,CHR_11,288845,291052
YKL077W,PSG1,SGDID:S000001560,CHR_11,291453,292631
YKL076C,PSY1,SGDID:S000001559,CHR_11,292838,293221
YKL075C,YKL075C,SGDID:S000001558,CHR_11,292956,294308
YKL074C,MUD2,SGDID:S000001557,CHR_11,294610,296193
YKL073W,LHS1,SGDID:S000001556,CHR_11,296430,299075
YKL072W,STB6,SGDID:S000001555,CHR_11,299582,301882
YKL071W,YKL071W,SGDID:S000001554,CHR_11,305114,305884
YKL070W,YKL070W,SGDID:S000001553,CHR_11,306211,306720
YKL069W,YKL069W,SGDID:S000001552,CHR_11,307285,307827
YKL068W-A,YKL068W-A,SGDID:S000028524,CHR_11,309206,309442
YKL068W,NUP100,SGDID:S000001551,CHR_11,310199,313078
YKL067W,YNK1,SGDID:S000001550,CHR_11,314812,315273
YKL066W,YKL066W,SGDID:S000001549,CHR_11,315281,315724
YKL065W-A,DPC7,SGDID:S000113563,CHR_11,315954,316175
YKL065C,YET1,SGDID:S000001548,CHR_11,316437,317057
YKL064W,MNR2,SGDID:S000001547,CHR_11,317764,320673
YKL063C,YKL063C,SGDID:S000001546,CHR_11,321015,321518
YKL062W,MSN4,SGDID:S000001545,CHR_11,323228,325120
YKL061W,BLI1,SGDID:S000001544,CHR_11,325771,326112
YKL060C,FBA1,SGDID:S000001543,CHR_11,326408,327487
YKL059C,MPE1,SGDID:S000001542,CHR_11,328118,329443
YKL058W,TOA2,SGDID:S000001541,CHR_11,330166,330534
YKL057C,NUP120,SGDID:S000001540,CHR_11,330856,333969
YKL056C,TMA19,SGDID:S000001539,CHR_11,334412,334915
YKL055C,OAR1,SGDID:S000001538,CHR_11,335321,336157
YKL054C,DEF1,SGDID:S000001537,CHR_11,336537,338753
YKL053C-A,MDM35,SGDID:S000007243,CHR_11,339182,339442
YKL053W,YKL053W,SGDID:S000001536,CHR_11,339572,339946
YKL052C,ASK1,SGDID:S000001535,CHR_11,339668,340546
YKL051W,SFK1,SGDID:S000001534,CHR_11,341312,342373
YKL050C,YKL050C,SGDID:S000001533,CHR_11,342852,345620
YKL049C,CSE4,SGDID:S000001532,CHR_11,346075,346764
YKL048C,ELM1,SGDID:S000001531,CHR_11,347214,349136
YKL047W,ANR2,SGDID:S000001530,CHR_11,349463,351013
YKL046C,DCW1,SGDID:S000001529,CHR_11,351275,352624
YKL045W,PRI2,SGDID:S000001528,CHR_11,353493,355079
YKL044W,MMO1,SGDID:S000001527,CHR_11,356322,356642
YKL043W,PHD1,SGDID:S000001526,CHR_11,356748,357848
YKL042W,SPC42,SGDID:S000001525,CHR_11,358475,359566
YKL041W,VPS24,SGDID:S000001524,CHR_11,360143,360817
YKL040C,NFU1,SGDID:S000001523,CHR_11,361058,361828
YKL039W,PTM1,SGDID:S000001522,CHR_11,362622,364193
YKL038W,RGT1,SGDID:S000001521,CHR_11,365605,369117
YKL037W,AIM26,SGDID:S000001520,CHR_11,369365,369721
YKL036C,YKL036C,SGDID:S000001519,CHR_11,369528,369920
YKL035W,UGP1,SGDID:S000001518,CHR_11,369891,371390
YKL034W,TUL1,SGDID:S000001517,CHR_11,371829,374105
YKL033W-A,YKL033W-A,SGDID:S000007242,CHR_11,374505,375215
YKL033W,TTI1,SGDID:S000001516,CHR_11,375456,378572
YKL032C,IXR1,SGDID:S000001515,CHR_11,380065,381858
YKL031W,YKL031W,SGDID:S000001514,CHR_11,382072,382485
YKL030W,YKL030W,SGDID:S000001513,CHR_11,382498,383103
YKL029C,MAE1,SGDID:S000001512,CHR_11,382716,384725
YKL028W,TFA1,SGDID:S000001511,CHR_11,385758,387206
YKL027W,TCD2,SGDID:S000001510,CHR_11,387562,388905
YKL026C,GPX1,SGDID:S000001509,CHR_11,389380,389883
YKL025C,PAN3,SGDID:S000001508,CHR_11,390240,392279
YKL024C,URA6,SGDID:S000001507,CHR_11,392526,393140
YKL023C-A,MIN9,SGDID:S000113559,CHR_11,393146,393373
YKL023W,SKA1,SGDID:S000001506,CHR_11,393721,394554
YKL022C,CDC16,SGDID:S000001505,CHR_11,394726,397248
YKL021C,MAK11,SGDID:S000001504,CHR_11,397344,398750
YKL020C,SPT23,SGDID:S000001503,CHR_11,398832,402080
YKL019W,RAM2,SGDID:S000001502,CHR_11,402568,403518
YKL018C-A,MCO12,SGDID:S000007615,CHR_11,403580,403879
YKL018W,SWD2,SGDID:S000001501,CHR_11,404102,405091
YKL017C,HCS1,SGDID:S000001500,CHR_11,405190,407241
YKL016C,ATP7,SGDID:S000001499,CHR_11,407465,407989
YKL015W,PUT3,SGDID:S000001498,CHR_11,408544,411483
YKL014C,URB1,SGDID:S000001497,CHR_11,411619,416913
YKL013C,ARC19,SGDID:S000001496,CHR_11,417508,418023
YKL012W,PRP40,SGDID:S000001495,CHR_11,418310,420061
YKL011C,CCE1,SGDID:S000001494,CHR_11,420155,421216
YKL010C,UFD4,SGDID:S000001493,CHR_11,421424,425875
YKL009W,MRT4,SGDID:S000001492,CHR_11,426242,426952
YKL008C,LAC1,SGDID:S000001491,CHR_11,427295,428551
YKL007W,CAP1,SGDID:S000001490,CHR_11,429302,430108
YKL006C-A,SFT1,SGDID:S000002101,CHR_11,430198,430455
YKL006W,RPL14A,SGDID:S000001489,CHR_11,431906,432034
YKL005C,BYE1,SGDID:S000001488,CHR_11,433093,434877
YKL004W,AUR1,SGDID:S000001487,CHR_11,435580,436785
YKL003C,MRP17,SGDID:S000001486,CHR_11,437097,437492
YKL002W,DID4,SGDID:S000001485,CHR_11,437778,437837
YKL001C,MET14,SGDID:S000001484,CHR_11,438777,439385
YKR001C,VPS1,SGDID:S000001709,CHR_11,440608,442722
YKR002W,PAP1,SGDID:S000001710,CHR_11,443232,444938
YKR003W,OSH6,SGDID:S000001711,CHR_11,445381,446727
YKR004C,ECM9,SGDID:S000001712,CHR_11,446799,447706
YKR005C,YKR005C,SGDID:S000001713,CHR_11,448521,449951
YKR006C,MRPL13,SGDID:S000001714,CHR_11,450423,451217
YKR007W,MEH1,SGDID:S000001715,CHR_11,451434,451988
YKR008W,RSC4,SGDID:S000001716,CHR_11,452201,454078
YKR009C,FOX2,SGDID:S000001717,CHR_11,454352,457054
YKR010C,TOF2,SGDID:S000001718,CHR_11,458924,461239
YKR011C,YKR011C,SGDID:S000001719,CHR_11,461635,462696
YKR012C,YKR012C,SGDID:S000001720,CHR_11,463739,464116
YKR013W,PRY2,SGDID:S000001721,CHR_11,463959,464948
YKR014C,YPT52,SGDID:S000001722,CHR_11,465367,466071
YKR015C,YKR015C,SGDID:S000001723,CHR_11,466961,468667
YKR016W,MIC60,SGDID:S000001724,CHR_11,469717,471339
YKR017C,HEL1,SGDID:S000001725,CHR_11,471694,473349
YKR018C,YKR018C,SGDID:S000001726,CHR_11,473723,475900
YKR019C,IRS4,SGDID:S000001727,CHR_11,476216,478063
YKR020W,VPS51,SGDID:S000001728,CHR_11,478338,478832
YKR021W,ALY1,SGDID:S000001729,CHR_11,479234,481981
YKR022C,NTR2,SGDID:S000001730,CHR_11,482171,483139
YKR023W,RQT4,SGDID:S000001731,CHR_11,483419,485011
YKR024C,DBP7,SGDID:S000001732,CHR_11,485144,487372
YKR025W,RPC37,SGDID:S000001733,CHR_11,487770,488618
YKR026C,GCN3,SGDID:S000001734,CHR_11,488738,489655
YKR027W,BCH2,SGDID:S000001735,CHR_11,491364,493661
YKR028W,SAP190,SGDID:S000001736,CHR_11,494257,497358
YKR029C,SET3,SGDID:S000001737,CHR_11,497578,499833
YKR030W,GMH1,SGDID:S000001738,CHR_11,500282,501103
YKR031C,SPO14,SGDID:S000001739,CHR_11,501344,506395
YKR032W,YKR032W,SGDID:S000001740,CHR_11,506517,506831
YKR033C,YKR033C,SGDID:S000001741,CHR_11,506879,507304
YKR034W,DAL80,SGDID:S000001742,CHR_11,506898,507707
YKR035C,OPI8,SGDID:S000001743,CHR_11,507920,508561
YKR035W-A,DID2,SGDID:S000006435,CHR_11,507939,508553
YKR036C,CAF4,SGDID:S000001744,CHR_11,508702,510633
YKR037C,SPC34,SGDID:S000001745,CHR_11,510910,511797
YKR038C,KAE1,SGDID:S000001746,CHR_11,511999,513159
YKR039W,GAP1,SGDID:S000001747,CHR_11,515063,516871
YKR040C,YKR040C,SGDID:S000001748,CHR_11,518063,518566
YKR041W,YKR041W,SGDID:S000001749,CHR_11,518198,518950
YKR042W,UTH1,SGDID:S000001750,CHR_11,519527,520624
YKR043C,SHB17,SGDID:S000001751,CHR_11,520897,521712
YKR044W,UIP5,SGDID:S000001752,CHR_11,522015,523346
YKR045C,YKR045C,SGDID:S000001753,CHR_11,523418,523969
YKR046C,PLN1,SGDID:S000001754,CHR_11,524223,525074
YKR047W,YKR047W,SGDID:S000001755,CHR_11,525257,525562
YKR048C,NAP1,SGDID:S000001756,CHR_11,525387,526640
YKR049C,FMP46,SGDID:S000001757,CHR_11,526830,527231
YKR050W,TRK2,SGDID:S000001758,CHR_11,527815,530484
YKR051W,HFL1,SGDID:S000001759,CHR_11,530946,532202
YKR052C,MRS4,SGDID:S000001760,CHR_11,532550,533464
YKR053C,YSR3,SGDID:S000001761,CHR_11,534067,535281
YKR054C,DYN1,SGDID:S000001762,CHR_11,535647,547925
YKR055W,RHO4,SGDID:S000001763,CHR_11,548216,549091
YKR056W,TRM2,SGDID:S000001764,CHR_11,549448,551367
YKR057W,RPS21A,SGDID:S000001765,CHR_11,551657,551680
YKR058W,GLG1,SGDID:S000001766,CHR_11,552770,554620
YKR059W,TIF1,SGDID:S000001767,CHR_11,554987,556174
YKR060W,UTP30,SGDID:S000001768,CHR_11,556518,557342
YKR061W,KTR2,SGDID:S000001769,CHR_11,557677,558954
YKR062W,TFA2,SGDID:S000001770,CHR_11,559666,560652
YKR063C,LAS1,SGDID:S000001771,CHR_11,560789,562297
YKR064W,OAF3,SGDID:S000001772,CHR_11,562547,565138
YKR065C,PAM17,SGDID:S000001773,CHR_11,565299,565892
YKR066C,CCP1,SGDID:S000001774,CHR_11,566113,567198
YKR067W,GPT2,SGDID:S000001775,CHR_11,567918,570149
YKR068C,BET3,SGDID:S000001776,CHR_11,570328,570909
YKR069W,MET1,SGDID:S000001777,CHR_11,571612,573393
YKR070W,YKR070W,SGDID:S000001778,CHR_11,573574,574632
YKR071C,DRE2,SGDID:S000001779,CHR_11,574934,575980
YKR072C,SIS2,SGDID:S000001780,CHR_11,576435,578123
YKR073C,YKR073C,SGDID:S000001781,CHR_11,578187,578507
YKR074W,AIM29,SGDID:S000001782,CHR_11,579209,579676
YKR075C,YKR075C,SGDID:S000001783,CHR_11,579827,580750
YKR075W-A,YKR075W-A,SGDID:S000028669,CHR_11,580212,580481
YKR076W,ECM4,SGDID:S000001784,CHR_11,582283,583395
YKR077W,MSA2,SGDID:S000001785,CHR_11,583653,584744
YKR078W,YKR078W,SGDID:S000001786,CHR_11,584952,586709
YKR079C,TRZ1,SGDID:S000001787,CHR_11,586789,589305
YKR080W,MTD1,SGDID:S000001788,CHR_11,590395,591357
YKR081C,RPF2,SGDID:S000001789,CHR_11,591506,592540
YKR082W,NUP133,SGDID:S000001790,CHR_11,592825,596298
YKR083C,DAD2,SGDID:S000001791,CHR_11,596421,596822
YKR084C,HBS1,SGDID:S000001792,CHR_11,597055,598890
YKR085C,MRPL20,SGDID:S000001793,CHR_11,599094,599681
YKR086W,PRP16,SGDID:S000001794,CHR_11,599857,603072
YKR087C,OMA1,SGDID:S000001795,CHR_11,603195,604232
YKR088C,TVP38,SGDID:S000001796,CHR_11,604405,605418
YKR089C,TGL4,SGDID:S000001797,CHR_11,605633,608365
YKR090W,PXL1,SGDID:S000001798,CHR_11,608946,611066
YKR091W,SRL3,SGDID:S000001799,CHR_11,611525,612265
YKR092C,SRP40,SGDID:S000001800,CHR_11,612665,613885
YKR093W,PTR2,SGDID:S000001801,CHR_11,615730,617535
YKR094C,RPL40B,SGDID:S000001802,CHR_11,617996,618374
YKR095W,MLP1,SGDID:S000001803,CHR_11,619805,625432
YKR095W-A,PCC1,SGDID:S000028512,CHR_11,625864,625901
YKR096W,ESL2,SGDID:S000001804,CHR_11,626793,630380
YKR097W,PCK1,SGDID:S000001805,CHR_11,631152,632801
YKR098C,UBP11,SGDID:S000001806,CHR_11,633026,635179
YKR099W,BAS1,SGDID:S000001807,CHR_11,635851,638286
YKR100C,SKG1,SGDID:S000001808,CHR_11,638901,639968
YKR101W,SIR1,SGDID:S000001809,CHR_11,640540,642504
YKR102W,FLO10,SGDID:S000001810,CHR_11,646356,649865
YKR103W,NFT1,SGDID:S000001811,CHR_11,653080,656736
YKR104W,YKR104W,SGDID:S000001812,CHR_11,656836,657756
YKR105C,VBA5,SGDID:S000001813,CHR_11,658716,660464
YKR106W,GEX2,SGDID:S000001814,CHR_11,661442,663289
YLL067C,YLL067C,SGDID:S000003990,CHR_12,585,3915
YLL067W-A,YLL067W-A,SGDID:S000028673,CHR_12,843,1325
YLL066W-B,YLL066W-B,SGDID:S000028672,CHR_12,5605,5775
YLL066C,YLL066C,SGDID:S000003989,CHR_12,6120,9450
YLL066W-A,YLL066W-A,SGDID:S000028671,CHR_12,6486,6968
YLL065W,YLL065W,SGDID:S000003988,CHR_12,11726,12076
YLL064C,PAU18,SGDID:S000003987,CHR_12,13083,13445
YLL063C,AYT1,SGDID:S000003986,CHR_12,14648,16072
YLL062C,MHT1,SGDID:S000003985,CHR_12,16639,17613
YLL061W,MMP1,SGDID:S000003984,CHR_12,17956,19707
YLL060C,GTT2,SGDID:S000003983,CHR_12,21138,21839
YLL059C,YLL059C,SGDID:S000003982,CHR_12,22474,22980
YLL058W,YLL058W,SGDID:S000003981,CHR_12,23569,25296
YLL057C,JLP1,SGDID:S000003980,CHR_12,25756,26994
YLL056C,YLL056C,SGDID:S000003979,CHR_12,27409,28305
YLL055W,YCT1,SGDID:S000003978,CHR_12,30109,31704
YLL054C,YLL054C,SGDID:S000003977,CHR_12,32673,35204
YLL053C,YLL053C,SGDID:S000003976,CHR_12,35503,35961
YLL052C,AQY2,SGDID:S000003975,CHR_12,35912,36361
YLL051C,FRE6,SGDID:S000003974,CHR_12,37333,39471
YLL050C,COF1,SGDID:S000003973,CHR_12,39804,40221
YLL049W,LDB18,SGDID:S000003972,CHR_12,40666,41205
YLL048C,YBT1,SGDID:S000003971,CHR_12,41280,46265
YLL047W,YLL047W,SGDID:S000003970,CHR_12,46672,47055
YLL046C,RNP1,SGDID:S000003969,CHR_12,46714,47463
YLL045C,RPL8B,SGDID:S000003968,CHR_12,47859,48629
YLL044W,YLL044W,SGDID:S000003967,CHR_12,48216,48662
YLL043W,FPS1,SGDID:S000003966,CHR_12,49938,51947
YLL042C,ATG10,SGDID:S000003965,CHR_12,52087,52590
YLL041C,SDH2,SGDID:S000003964,CHR_12,53131,53931
YLL040C,VPS13,SGDID:S000003963,CHR_12,54211,63645
YLL039C,UBI4,SGDID:S000003962,CHR_12,64062,65207
YLL038C,ENT4,SGDID:S000003961,CHR_12,65775,66518
YLL037W,YLL037W,SGDID:S000003960,CHR_12,66562,66942
YLL036C,PRP19,SGDID:S000003959,CHR_12,66745,68256
YLL035W,GRC3,SGDID:S000003958,CHR_12,68580,70478
YLL034C,RIX7,SGDID:S000003957,CHR_12,70633,73146
YLL033W,IRC19,SGDID:S000003956,CHR_12,73409,74101
YLL032C,YLL032C,SGDID:S000003955,CHR_12,74270,76747
YLL031C,GPI13,SGDID:S000003954,CHR_12,77152,80205
YLL030C,RRT7,SGDID:S000003953,CHR_12,80356,80697
YLL029W,FRA1,SGDID:S000003952,CHR_12,81461,83710
YLL028W,TPO1,SGDID:S000003951,CHR_12,84804,86564
YLL027W,ISA1,SGDID:S000003950,CHR_12,87403,88155
YLL026W,HSP104,SGDID:S000003949,CHR_12,88623,91349
YLL025W,PAU17,SGDID:S000003948,CHR_12,94747,95121
YLL024C,SSA2,SGDID:S000003947,CHR_12,95566,97485
YLL023C,POM33,SGDID:S000003946,CHR_12,97997,98836
YLL022C,HIF1,SGDID:S000003945,CHR_12,99044,100201
YLL021W,SPA2,SGDID:S000003944,CHR_12,100947,105347
YLL020C,YLL020C,SGDID:S000003943,CHR_12,105556,105861
YLL019C,KNS1,SGDID:S000003942,CHR_12,105686,107899
YLL019W-A,YLL019W-A,SGDID:S000028670,CHR_12,106908,107000
YLL018C-A,COX19,SGDID:S000007245,CHR_12,108676,108972
YLL018C,DPS1,SGDID:S000003941,CHR_12,109902,111575
YLL015W,BPT1,SGDID:S000003938,CHR_12,116432,121111
YLL014W,EMC6,SGDID:S000003937,CHR_12,121322,121648
YLL013C,PUF3,SGDID:S000003936,CHR_12,122075,124714
YLL012W,YEH1,SGDID:S000003935,CHR_12,125534,127255
YLL011W,SOF1,SGDID:S000003934,CHR_12,127523,128992
YLL010C,PSR1,SGDID:S000003933,CHR_12,129330,130613
YLL009C,COX17,SGDID:S000003932,CHR_12,131205,131414
YLL008W,DRS1,SGDID:S000003931,CHR_12,131729,133987
YLL007C,LMO1,SGDID:S000003930,CHR_12,134302,136299
YLL006W-A,YLL006W-A,SGDID:S000028560,CHR_12,136345,136521
YLL006W,MMM1,SGDID:S000003929,CHR_12,136586,137866
YLL005C,SPO75,SGDID:S000003928,CHR_12,137940,140546
YLL004W,ORC3,SGDID:S000003927,CHR_12,141073,142923
YLL003W,SFI1,SGDID:S000003926,CHR_12,143201,146041
YLL002W,RTT109,SGDID:S000003925,CHR_12,146291,147601
YLL001W,DNM1,SGDID:S000003924,CHR_12,147890,150163
YLR001C,YLR001C,SGDID:S000003991,CHR_12,151389,153977
YLR002C,NOC3,SGDID:S000003992,CHR_12,154343,156334
YLR003C,CMS1,SGDID:S000003993,CHR_12,156855,157730
YLR004C,THI73,SGDID:S000003994,CHR_12,157934,159505
YLR005W,SSL1,SGDID:S000003995,CHR_12,160049,161434
YLR006C,SSK1,SGDID:S000003996,CHR_12,161755,163893
YLR007W,NSE1,SGDID:S000003997,CHR_12,164392,165402
YLR008C,PAM18,SGDID:S000003998,CHR_12,165577,166083
YLR009W,RLP24,SGDID:S000003999,CHR_12,166537,167136
YLR010C,TEN1,SGDID:S000004000,CHR_12,167320,167802
YLR011W,LOT6,SGDID:S000004001,CHR_12,169103,169678
YLR012C,YLR012C,SGDID:S000004002,CHR_12,169982,170281
YLR013W,GAT3,SGDID:S000004003,CHR_12,171339,171764
YLR014C,PPR1,SGDID:S000004004,CHR_12,172268,174982
YLR015W,BRE2,SGDID:S000004005,CHR_12,175227,176744
YLR016C,PML1,SGDID:S000004006,CHR_12,176802,177416
YLR017W,MEU1,SGDID:S000004007,CHR_12,177608,178621
YLR018C,POM34,SGDID:S000004008,CHR_12,178707,179606
YLR019W,PSR2,SGDID:S000004009,CHR_12,180288,181481
YLR020C,YEH2,SGDID:S000004010,CHR_12,181789,183405
YLR021W,IRC25,SGDID:S000004011,CHR_12,183623,184162
YLR022C,SDO1,SGDID:S000004012,CHR_12,184174,184926
YLR023C,IZH3,SGDID:S000004013,CHR_12,185498,187129
YLR024C,UBR2,SGDID:S000004014,CHR_12,187663,193281
YLR025W,SNF7,SGDID:S000004015,CHR_12,194452,195174
YLR026C,SED5,SGDID:S000004016,CHR_12,195450,196472
YLR027C,AAT2,SGDID:S000004017,CHR_12,196829,198085
YLR028C,ADE16,SGDID:S000004018,CHR_12,199540,201315
YLR029C,RPL15A,SGDID:S000004019,CHR_12,201976,202590
YLR030W,YLR030W,SGDID:S000004020,CHR_12,203290,204081
YLR031W,YLR031W,SGDID:S000004021,CHR_12,204225,204785
YLR032W,RAD5,SGDID:S000004022,CHR_12,204991,208500
YLR033W,RSC58,SGDID:S000004023,CHR_12,208761,210269
YLR034C,SMF3,SGDID:S000004024,CHR_12,210512,211933
YLR035C,MLH2,SGDID:S000004025,CHR_12,212369,214456
YLR036C,YLR036C,SGDID:S000004026,CHR_12,221521,222132
YLR037C,PAU23,SGDID:S000004027,CHR_12,222685,223059
YLR038C,COX12,SGDID:S000004028,CHR_12,224921,225172
YLR039C,RIC1,SGDID:S000004029,CHR_12,225426,228596
YLR040C,AFB1,SGDID:S000004030,CHR_12,228908,229582
