SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
4900,SSH1:ERG11,8,62723.0,0.506444028424512,3.449411013842021,Promoter,Promoter,YHL023C_NFR/NDR,0,0,0,0.0
4900,SRO9:DHH1,8,62723.0,0.550568630248178,3.364324091316322,Promoter,Promoter,YHL023C_NFR/NDR,0,0,0,0.0
4900,ADE17:PGM2,8,62723.0,0.502224953407334,3.241324978636821,Promoter,Promoter,YHL023C_NFR/NDR,0,0,0,0.0
4900,DHH1:LSM3,8,62723.0,0.525376078383452,3.168343351330367,Promoter,Promoter,YHL023C_NFR/NDR,0,0,0,0.0
4900,ERV25:ORM2,8,62723.0,0.509952596452523,3.0408812849442133,Promoter,Promoter,YHL023C_NFR/NDR,0,0,0,0.0
4899,DHH1:LSM3,8,61846.0,0.510432077916435,3.150143138206614,ORF,Verified ORF,YHL023C,NPR3,SGDID:S000001015,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",0.0
4901,ERV25:ORM2,8,63915.0,0.569000678477213,3.879071379318528,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,SSH1:ERG11,8,63915.0,0.505424861229267,3.621365627641786,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,DHH1:LSM3,8,63915.0,0.54569906332172,3.565241245516274,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,SSH1:ERV25,8,63915.0,0.565446969789838,3.411404440732208,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,ERG11:TPO4,8,63915.0,0.47590902483349,3.254582559002672,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,ERG11:ORM2,8,63915.0,0.414067008821408,3.216458998587778,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,ADE17:PGM2,8,63915.0,0.477275178934382,3.1245048659162005,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,HNM1:MID2,8,63915.0,0.457477294964933,3.0573014366115494,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,SSH1:ORM2,8,63915.0,0.466227497699674,3.0174126887940216,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4901,FMP45:MEP1,8,63915.0,0.470722888259042,3.006883944920092,ORF,Verified ORF,YHL022C,SPO11,SGDID:S000001014,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",0.0
4904,ERV25:ORM2,8,65889.0,0.563295452956031,3.7516997545365594,Close to 3'-UTR,Close to 3'-UTR,YHL021C,AIM17,SGDID:S000001013,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",0.0
4904,ERG11:HYR1,8,65889.0,0.4470461894531,3.2337355702600363,Close to 3'-UTR,Close to 3'-UTR,YHL021C,AIM17,SGDID:S000001013,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",0.0
4904,SRO9:DHH1,8,65889.0,0.522630433749126,3.187267394804666,Close to 3'-UTR,Close to 3'-UTR,YHL021C,AIM17,SGDID:S000001013,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",0.0
4904,SRO9:SGN1,8,65889.0,0.455067527814441,3.169214586084346,Close to 3'-UTR,Close to 3'-UTR,YHL021C,AIM17,SGDID:S000001013,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",0.0
4904,GTR1:SLM4,8,65889.0,0.464332761447772,3.1421352661547206,Close to 3'-UTR,Close to 3'-UTR,YHL021C,AIM17,SGDID:S000001013,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",0.0
4906,ERG11:PIS1,8,68955.0,0.466251715354371,3.46544382128602,ORF,Verified ORF,YHL019C,APM2,SGDID:S000001011,"""Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport""",0.0
4906,ERG11:HYR1,8,68955.0,0.448441348475484,3.29007520124513,ORF,Verified ORF,YHL019C,APM2,SGDID:S000001011,"""Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport""",0.0
4906,ERV25:ORM2,8,68955.0,0.506609511511724,3.1543016494155567,ORF,Verified ORF,YHL019C,APM2,SGDID:S000001011,"""Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport""",0.0
4907,ERV25:ORM2,8,70194.0,0.506166996127588,3.075227607633097,Promoter,Promoter,YHL017W_NFR/NDR,0,0,stable,0.0
4910,ERV25:ORM2,8,71830.0,0.588994243540372,4.040948916353528,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4910,ERG11:PIS1,8,71830.0,0.488426970082731,3.6974684032033296,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4910,ERG11:HYR1,8,71830.0,0.436891916879224,3.0930407473636645,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4910,ERG11:ORM2,8,71830.0,0.408770745035328,3.083556138013486,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4909,ERV25:ORM2,8,71740.0,0.590624319801256,4.113125920622492,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4909,ERG11:PIS1,8,71740.0,0.462474336660216,3.4022763736833745,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4909,GTR1:SLM4,8,71740.0,0.453569562488642,3.040696213449202,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4909,ERG11:ORM2,8,71740.0,0.401579772304186,3.027838068560225,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4908,ERV25:ORM2,8,71694.0,0.595643752266807,4.166020271581841,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4908,ERG11:PIS1,8,71694.0,0.475002325130689,3.5570656055909637,ORF,Uncharacterized ORF,YHL017W,YHL017W,SGDID:S000001009,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",0.0
4916,ERV25:ORM2,8,74975.0,0.722347202735455,5.919340468529396,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,ERG11:PIS1,8,74975.0,0.612474449064756,5.620916720569383,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,ERG11:MID2,8,74975.0,0.555010440526107,5.125174915727593,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,ERV25:ERG5,8,74975.0,0.566385759636989,4.195870013545779,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,ERG11:ORM2,8,74975.0,0.484145740656997,4.1929130227688125,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,GTR1:SLM4,8,74975.0,0.541670188553698,4.140710384474842,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,DHH1:LSM3,8,74975.0,0.595391315515745,4.117227289468759,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
4916,ERG11:HYR1,8,74975.0,0.509582671483182,4.092693089245031,Close to 3'-UTR,Close to 3'-UTR,YHL016C,DUR3,SGDID:S000001008,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",0.0
